year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2004,ARM,FRA,ALL,21512555.43,0.046%
2004,ARM,GBR,ALL,95646499.6,0.20%
2004,ARM,GIB,ALL,152461.71,0.00032%
2004,ARM,GRC,ALL,33598635.44,0.071%
2004,ARM,HRV,ALL,245214.7,0.00052%
2004,ARM,HUN,ALL,4695435.08,0.0099%
2004,ARM,IRL,ALL,1170842.51,0.0025%
2004,ARM,ISL,ALL,373571.13,0.00079%
2004,ARM,ITA,ALL,51318118.04,0.11%
2004,ARM,LTU,ALL,1068692.85,0.0023%
2004,ARM,LVA,ALL,2000502.9,0.0042%
2004,ARM,MDA,ALL,2700214.35,0.0057%
2004,ARM,MKD,ALL,342030.09,0.00072%
2004,ARM,MLT,ALL,142057.22,0.00030%
2004,ARM,NLD,ALL,11355578.48,0.024%
2004,ARM,NOR,ALL,259347.58,0.00055%
2004,ARM,POL,ALL,5914547.51,0.013%
2004,ARM,PRT,ALL,1189855.6,0.0025%
2004,ARM,ROU,ALL,2265906.43,0.0048%
2004,ARM,RUS,ALL,189623168.71,0.40%
2004,ARM,SVK,ALL,4195331.03,0.0089%
2004,ARM,SVN,ALL,1221886.92,0.0026%
2004,ARM,SWE,ALL,3642862.87,0.0077%
2004,ARM,UKR,ALL,69792413.43,0.15%
2004,ARM,YUG,ALL,657173.28,0.0014%
2004,ARM,BHS,ALL,601143.33,0.0013%
2004,ARM,CAN,ALL,4166570.87,0.0088%
2004,ARM,CUB,ALL,1815647.12,0.0038%
2004,ARM,DMA,ALL,2185250.71,0.0046%
2004,ARM,DOM,ALL,2036694.9,0.0043%
2004,ARM,MEX,ALL,162031,0.00034%
2004,ARM,PAN,ALL,50534022.56,0.11%
2004,ARM,USA,ALL,103520769.13,0.22%
2004,ARM,VGB,ALL,9035767.67,0.019%
2004,ARM,AUS,ALL,3464231.24,0.0073%
2004,ARM,NZL,ALL,478135.26,0.0010%
2004,ARM,ARG,ALL,2221176.44,0.0047%
2004,ARM,BRA,ALL,9543840.67,0.020%
2004,ARM,PRY,ALL,142705.57,0.00030%
2004,ARM,URY,ALL,2006308.17,0.0042%
2004,ARM,XXA,ALL,973427.25,0.0021%
2005,ARM,EGY,ALL,185382.37,0.00039%
2005,ARM,ETH,ALL,4457,0.0000094%
2005,ARM,GHA,ALL,234024.37,0.00050%
2005,ARM,KEN,ALL,32110,0.000068%
