year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2016,ARM,ALL,420100,900,0.000050%
2016,ARM,ALL,420211,510414,0.029%
2016,ARM,ALL,420212,265787,0.015%
2016,ARM,ALL,420221,925772,0.052%
2016,ARM,ALL,420222,567411,0.032%
2016,ARM,ALL,420229,4487,0.00025%
2016,ARM,ALL,420231,599790,0.034%
2016,ARM,ALL,420232,24914,0.0014%
2016,ARM,ALL,420239,49339,0.0028%
2016,ARM,ALL,420291,265142,0.015%
2016,ARM,ALL,420292,140737,0.0079%
2016,ARM,ALL,420299,67489,0.0038%
2016,ARM,ALL,420310,921367,0.052%
2016,ARM,ALL,420321,188,0.000011%
2016,ARM,ALL,420329,429852,0.024%
2016,ARM,ALL,420330,141897,0.0079%
2016,ARM,ALL,420340,96,0.0000054%
2016,ARM,ALL,420500,902245,0.050%
2016,ARM,ALL,430110,567405,0.032%
2016,ARM,ALL,430310,314463,0.018%
2016,ARM,ALL,430390,16,9.0e-7%
2016,ARM,ALL,430400,7916,0.00044%
2016,ARM,ALL,440130,3,1.7e-7%
2016,ARM,ALL,440200,4461,0.00025%
2016,ARM,ALL,440792,738119,0.041%
2016,ARM,ALL,440799,175390,0.0098%
2016,ARM,ALL,440920,46644,0.0026%
2016,ARM,ALL,441129,21521,0.0012%
2016,ARM,ALL,441212,14700,0.00082%
2016,ARM,ALL,441400,1433,0.000080%
2016,ARM,ALL,441510,2010,0.00011%
2016,ARM,ALL,441520,901,0.000050%
2016,ARM,ALL,441600,237524,0.013%
2016,ARM,ALL,441700,4016,0.00022%
2016,ARM,ALL,441810,3641,0.00020%
2016,ARM,ALL,441820,91801,0.0051%
2016,ARM,ALL,441890,8740,0.00049%
2016,ARM,ALL,441900,365,0.000020%
2016,ARM,ALL,442010,625,0.000035%
2016,ARM,ALL,442090,2793,0.00016%
2016,ARM,ALL,442190,1159,0.000065%
2016,ARM,ALL,450310,1567,0.000088%
2016,ARM,ALL,450410,13,7.3e-7%
2016,ARM,ALL,460199,33,0.0000018%
2016,ARM,ALL,460290,4,2.2e-7%
2016,ARM,ALL,480252,154,0.0000086%
